TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T030577_2.00	F082_2.00	TS12_2.00	.	.	AT1G03040	AT1G03040	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030578_2.00	F082_2.00	TS12_2.00	M06733_2.00	MS46_2.00	AT1G05805	BHLH128	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	bHLH130_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030579_2.00	F082_2.00	TS12_2.00	M09779_2.00	MS59_2.00	AT1G06170	BHLH89	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	P$AT1G06170_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030580_2.00	F082_2.00	TS12_2.00	M00722_2.00	MS11_2.00	AT1G09530	PIF3	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	pTH8200	PBM	Chang2013	PBM	Chang	2013	23795294	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030580_2.00	F082_2.00	TS12_2.00	M00854_2.00	MS21_2.00	AT1G09530	PIF3	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	PIF3	PBM	Franco_Zorrilla2014	PBM	Franco-Zorrilla	2014	24477691	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030580_2.00	F082_2.00	TS12_2.00	M08045_2.00	MS31_2.00	AT1G09530	PIF3	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	MA0560.1	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030580_2.00	F082_2.00	TS12_2.00	M09780_2.00	MS59_2.00	AT1G09530	PIF3	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	P$PIF3_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030580_2.00	F082_2.00	TS12_2.00	M09781_2.00	MS59_2.00	AT1G09530	PIF3	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	P$PIF3_02	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030581_2.00	F082_2.00	TS12_2.00	M06720_2.00	MS46_2.00	AT1G10120	BHLH74	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	bHLH74_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030581_2.00	F082_2.00	TS12_2.00	M06721_2.00	MS46_2.00	AT1G10120	BHLH74	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	bHLH74_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030582_2.00	F082_2.00	TS12_2.00	.	.	AT1G10585	BHLH167	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030583_2.00	F082_2.00	TS12_2.00	.	.	AT1G10586	BHLH168	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030584_2.00	F082_2.00	TS12_2.00	.	.	AT1G10610	BHLH90	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030585_2.00	F082_2.00	TS12_2.00	.	.	AT1G12540	BHLH55	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030586_2.00	F082_2.00	TS12_2.00	M09782_2.00	MS59_2.00	AT1G12860	SCRM2	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	P$AMS_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030586_2.00	F082_2.00	TS12_2.00	M09784_2.00	MS59_2.00	AT1G12860	SCRM2	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	P$ICE1_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030587_2.00	F082_2.00	TS12_2.00	.	.	AT1G18400	BEE1	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030588_2.00	F082_2.00	TS12_2.00	.	.	AT1G22490	AT1G22490	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030589_2.00	F082_2.00	TS12_2.00	.	.	AT1G25310	MEE8	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030590_2.00	F082_2.00	TS12_2.00	M01052_2.00	MS56_2.00	AT1G25330	BHLH75	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH7309	PBM	Stam_Arabidopsis	PBM	Sullivan	2014	25220462	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030590_2.00	F082_2.00	TS12_2.00	M01122_2.00	MS57_2.00	AT1G25330	BHLH75	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH10104	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030590_2.00	F082_2.00	TS12_2.00	M01758_2.00	MS64_2.00	AT1G25330	BHLH75	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH8457	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030590_2.00	F082_2.00	TS12_2.00	M06720_2.00	MS46_2.00	AT1G25330	BHLH75	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	bHLH74_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030590_2.00	F082_2.00	TS12_2.00	M06721_2.00	MS46_2.00	AT1G25330	BHLH75	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	bHLH74_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030590_2.00	F082_2.00	TS12_2.00	M06736_2.00	MS46_2.00	AT1G25330	BHLH75	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	bHLH77_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030591_2.00	F082_2.00	TS12_2.00	M01052_2.00	MS56_2.00	AT1G26260	BHLH76	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH7309	PBM	Stam_Arabidopsis	PBM	Sullivan	2014	25220462	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030591_2.00	F082_2.00	TS12_2.00	M01121_2.00	MS57_2.00	AT1G26260	BHLH76	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH11368	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030591_2.00	F082_2.00	TS12_2.00	M01122_2.00	MS57_2.00	AT1G26260	BHLH76	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH10104	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030591_2.00	F082_2.00	TS12_2.00	M01700_2.00	MS64_2.00	AT1G26260	BHLH76	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH7290	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030591_2.00	F082_2.00	TS12_2.00	M01702_2.00	MS64_2.00	AT1G26260	BHLH76	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH7289	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030591_2.00	F082_2.00	TS12_2.00	M01708_2.00	MS64_2.00	AT1G26260	BHLH76	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH8094	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030591_2.00	F082_2.00	TS12_2.00	M01713_2.00	MS64_2.00	AT1G26260	BHLH76	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH7666	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030591_2.00	F082_2.00	TS12_2.00	M01758_2.00	MS64_2.00	AT1G26260	BHLH76	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH8457	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030591_2.00	F082_2.00	TS12_2.00	M06720_2.00	MS46_2.00	AT1G26260	BHLH76	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	bHLH74_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030591_2.00	F082_2.00	TS12_2.00	M06721_2.00	MS46_2.00	AT1G26260	BHLH76	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	bHLH74_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030591_2.00	F082_2.00	TS12_2.00	M06726_2.00	MS46_2.00	AT1G26260	BHLH76	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	bHLH31_col	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030591_2.00	F082_2.00	TS12_2.00	M06729_2.00	MS46_2.00	AT1G26260	BHLH76	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	bHLH64_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030591_2.00	F082_2.00	TS12_2.00	M06736_2.00	MS46_2.00	AT1G26260	BHLH76	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	bHLH77_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030592_2.00	F082_2.00	TS12_2.00	.	.	AT1G26945	PRE6	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030593_2.00	F082_2.00	TS12_2.00	.	.	AT1G27660	BHLH110	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030594_2.00	F082_2.00	TS12_2.00	.	.	AT1G27740	BHLH54	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030595_2.00	F082_2.00	TS12_2.00	.	.	AT1G30670	BHLH52	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030596_2.00	F082_2.00	TS12_2.00	.	.	AT1G31050	AT1G31050	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030597_2.00	F082_2.00	TS12_2.00	M01699_2.00	MS64_2.00	AT1G32640	MYC2	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	pTH8083	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030598_2.00	F082_2.00	TS12_2.00	M06722_2.00	MS46_2.00	AT1G35460	BHLH80	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	bHLH80_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030598_2.00	F082_2.00	TS12_2.00	M06723_2.00	MS46_2.00	AT1G35460	BHLH80	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	bHLH80_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030599_2.00	F082_2.00	TS12_2.00	.	.	AT1G49770	BHLH95	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030600_2.00	F082_2.00	TS12_2.00	.	.	AT1G51070	bHLH115	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030601_2.00	F082_2.00	TS12_2.00	M06724_2.00	MS46_2.00	AT1G51140	BHLH122	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	bHLH122_col100_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030601_2.00	F082_2.00	TS12_2.00	M06725_2.00	MS46_2.00	AT1G51140	BHLH122	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	bHLH122_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030602_2.00	F082_2.00	TS12_2.00	M01700_2.00	MS64_2.00	AT1G59640	BPE	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	pTH7290	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030602_2.00	F082_2.00	TS12_2.00	M06726_2.00	MS46_2.00	AT1G59640	BPE	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	bHLH31_col	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030603_2.00	F082_2.00	TS12_2.00	.	.	AT1G61660	BHLH112	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030604_2.00	F082_2.00	TS12_2.00	M09786_2.00	MS59_2.00	AT1G62975	BHLH125	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	P$AT4G25400_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030605_2.00	F082_2.00	TS12_2.00	.	.	AT1G63650	BHLH2	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030606_2.00	F082_2.00	TS12_2.00	.	.	AT1G66470	BHLH83	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030607_2.00	F082_2.00	TS12_2.00	.	.	AT1G68240	BHLH109	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030608_2.00	F082_2.00	TS12_2.00	M01123_2.00	MS57_2.00	AT1G68810	BHLH30	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH11370	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030608_2.00	F082_2.00	TS12_2.00	M01756_2.00	MS64_2.00	AT1G68810	BHLH30	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH8070	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030608_2.00	F082_2.00	TS12_2.00	M06738_2.00	MS46_2.00	AT1G68810	BHLH30	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	bHLH69_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030609_2.00	F082_2.00	TS12_2.00	M01052_2.00	MS56_2.00	AT1G68920	BHLH49	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	pTH7309	PBM	Stam_Arabidopsis	PBM	Sullivan	2014	25220462	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030610_2.00	F082_2.00	TS12_2.00	M01701_2.00	MS64_2.00	AT1G69010	BIM2	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	pTH8089	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030610_2.00	F082_2.00	TS12_2.00	M06727_2.00	MS46_2.00	AT1G69010	BIM2	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	BIM2_colamp	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030610_2.00	F082_2.00	TS12_2.00	M06728_2.00	MS46_2.00	AT1G69010	BIM2	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	BIM2_col_v3b	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030611_2.00	F082_2.00	TS12_2.00	.	.	AT1G71200	AT1G71200	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030612_2.00	F082_2.00	TS12_2.00	.	.	AT1G72210	BHLH96	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030613_2.00	F082_2.00	TS12_2.00	.	.	AT1G73830	BEE3	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030614_2.00	F082_2.00	TS12_2.00	.	.	AT1G74500	PRE3	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030615_2.00	F082_2.00	TS12_2.00	.	.	AT2G14760	AT2G14760	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030616_2.00	F082_2.00	TS12_2.00	M09782_2.00	MS59_2.00	AT2G16910	AMS	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	P$AMS_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030617_2.00	F082_2.00	TS12_2.00	M01702_2.00	MS64_2.00	AT2G18300	AT2G18300	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	pTH7289	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030617_2.00	F082_2.00	TS12_2.00	M06729_2.00	MS46_2.00	AT2G18300	AT2G18300	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	bHLH64_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030618_2.00	F082_2.00	TS12_2.00	M01703_2.00	MS64_2.00	AT2G20180	PIF1	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	pTH8733	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030618_2.00	F082_2.00	TS12_2.00	M08404_2.00	MS31_2.00	AT2G20180	PIF1	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	MA0552.1	ChIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030618_2.00	F082_2.00	TS12_2.00	M09783_2.00	MS59_2.00	AT2G20180	PIF1	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	P$PIF1_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030619_2.00	F082_2.00	TS12_2.00	M06730_2.00	MS46_2.00	AT2G22750	AT2G22750	Arabidopsis_thaliana	D	bHLH	HLH	1	0.837833807768996	bHLH18_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030620_2.00	F082_2.00	TS12_2.00	.	.	AT2G22760	BHLH19	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030621_2.00	F082_2.00	TS12_2.00	.	.	AT2G22770	NAI1	Arabidopsis_thaliana	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030622_2.00	F082_2.00	TS12_2.00	M00722_2.00	MS11_2.00	AT2G24260	BHLH66	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH8200	PBM	Chang2013	PBM	Chang	2013	23795294	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030622_2.00	F082_2.00	TS12_2.00	M00854_2.00	MS21_2.00	AT2G24260	BHLH66	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	PIF3	PBM	Franco_Zorrilla2014	PBM	Franco-Zorrilla	2014	24477691	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030622_2.00	F082_2.00	TS12_2.00	M01120_2.00	MS57_2.00	AT2G24260	BHLH66	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH10100	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030622_2.00	F082_2.00	TS12_2.00	M01703_2.00	MS64_2.00	AT2G24260	BHLH66	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH8733	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030622_2.00	F082_2.00	TS12_2.00	M01709_2.00	MS64_2.00	AT2G24260	BHLH66	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH8111	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030622_2.00	F082_2.00	TS12_2.00	M01756_2.00	MS64_2.00	AT2G24260	BHLH66	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	pTH8070	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030622_2.00	F082_2.00	TS12_2.00	M06738_2.00	MS46_2.00	AT2G24260	BHLH66	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	bHLH69_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030622_2.00	F082_2.00	TS12_2.00	M08045_2.00	MS31_2.00	AT2G24260	BHLH66	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	MA0560.1	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030622_2.00	F082_2.00	TS12_2.00	M08046_2.00	MS31_2.00	AT2G24260	BHLH66	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	MA0561.1	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030622_2.00	F082_2.00	TS12_2.00	M08047_2.00	MS31_2.00	AT2G24260	BHLH66	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	MA0562.1	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T030622_2.00	F082_2.00	TS12_2.00	M08404_2.00	MS31_2.00	AT2G24260	BHLH66	Arabidopsis_thaliana	I	bHLH	HLH	1	0.837833807768996	MA0552.1	ChIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
